,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,dataSize,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5
21,131.36303583115182,131.3671875,131.3671875,131.37109375,131.37109375,11000,131.36328125,131.3671875,131.3671875,131.37109375,131.37109375,131.366015625,131.3671875,131.37109375,131.37109375,131.37109375,131.36328125,131.3671875,131.3671875,131.37109375,131.37109375,131.36328125,131.3671875,131.3671875,131.37109375,131.37109375
22,131.3904344512195,131.4183067908654,131.4765625,131.4765625,131.5685489987864,11500,131.390625,131.4765625,131.4765625,131.48046875,131.5703125,131.390625,131.4765625,131.4765625,131.48046875,131.5703125,131.390625,131.4765625,131.4765625,131.48046875,131.5703125,131.390625,131.4765625,131.4765625,131.48046875,131.5703125
23,131.5896701388889,131.6824063876652,131.71301161504425,131.86594851321587,131.8671875,12000,131.59375,131.68359375,131.7734375,131.8671875,131.8671875,131.59375,131.68359375,131.7734375,131.8671875,131.8671875,131.59375,131.68359375,131.7734375,131.8671875,131.8671875,131.59375,131.68359375,131.7734375,131.8671875,131.8671875
24,131.98266700404858,131.98435905612246,131.984375,131.984375,131.984375,12500,131.984375,131.984375,131.984375,131.98359375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375,131.984375
25,132.01151315789474,132.11254974250937,132.11328125,132.11328125,132.21484375,13000,132.01171875,132.11328125,132.11328125,132.11328125,132.21484375,132.015625,132.11328125,132.11328125,132.21484375,132.21484375,132.015625,132.11328125,132.11328125,132.21484375,132.21484375,132.01171875,132.11328125,132.11328125,132.21189990942028,132.21484375
26,132.26738823784723,132.33984375,132.33984375,132.33984375,132.3727640086207,13500,132.3359375,132.33984375,132.33984375,132.33984375,132.44140625,132.33984375,132.33984375,132.33984375,132.33984375,132.44140625,132.33984375,132.33984375,132.33984375,132.33984375,132.44140625,132.33598958333334,132.33984375,132.33984375,132.33984375,132.44140625
27,132.46469254032257,132.46484375,132.46484375,132.46484375,132.46484375,14000,132.46484375,132.46484375,132.46484375,132.46484375,132.46875,132.46484375,132.46484375,132.46484375,132.46484375,132.46875,132.46484375,132.46484375,132.46484375,132.46484375,132.46875,132.46484375,132.46484375,132.46484375,132.46484375,132.46875
28,132.48816429640718,132.52570452008928,132.6015625,132.6015625,132.64119791666667,14500,132.48828125,132.6015625,132.6015625,132.6015625,132.71484375,132.48828125,132.6015625,132.6015625,132.60546875,132.71484375,132.48828125,132.6015625,132.6015625,132.6015625,132.71484375,132.48828125,132.6015625,132.6015625,132.6015625,132.71484375
29,132.73811848958334,132.73828125,132.73828125,132.85465776384083,132.85546875,15000,132.73828125,132.73828125,132.73828125,132.85546875,132.85546875,132.73828125,132.73828125,132.73828125,132.85546875,132.85546875,132.73828125,132.73828125,132.73828125,132.85546875,132.85546875,132.73828125,132.73828125,132.73828125,132.85546875,132.85546875
30,132.8761616625817,132.8828125,132.99923155737704,133.0,133.0,15500,132.87890625,132.8828125,133.0,133.0,133.0,132.87961647727272,132.8828125,133.0,133.0,133.0,132.87890625,132.8828125,133.0,133.0,133.0,132.87890625,132.8828125,133.0,133.0,133.0
31,133.0194220690994,132.64842540634675,132.65234375,132.65234375,132.65234375,16000,133.0234375,132.6484375,132.65234375,132.65234375,132.65234375,132.6484375,132.65234375,132.65234375,132.65234375,132.76953125,133.0234375,132.65234375,132.65234375,132.65234375,132.76953125,133.0234375,132.6484375,132.65234375,132.65234375,132.75697544642858
32,132.82736197157433,131.30859375,131.30859375,131.30859375,131.30859375,16500,132.1796875,131.30859375,131.30859375,131.30859375,131.30859375,131.30859375,131.30859375,131.30859375,131.30859375,131.30859375,132.1796875,131.30859375,131.30859375,131.30859375,131.30859375,132.1796875,131.30859375,131.30859375,131.30859375,131.30859375
33,131.13994200536808,130.48046875,130.484375,130.484375,130.484375,17000,130.48046875,130.48046875,130.48372395833334,130.484375,130.484375,130.48046875,130.484375,130.484375,130.484375,130.484375,130.48046875,130.484375,130.484375,130.484375,130.484375,130.48046875,130.48046875,130.484375,130.484375,130.484375
34,130.3206748188406,129.66015625,129.66015625,129.66015625,129.66015625,17500,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625,129.66015625
35,127.78552011986301,127.125,127.125,127.12890625,127.12890625,18000,127.12109375,127.125,127.125,127.12890625,127.12890625,127.125,127.125,127.13731971153847,127.12890625,127.12890625,127.125,127.125,127.12890625,127.12890625,127.12890625,127.12109375,127.125,127.125,127.12890625,127.12890625
36,125.27852470930233,124.61328125,124.61328125,124.61328125,124.61328125,18500,124.609375,124.61328125,124.61263020833333,124.61328125,124.61328125,124.61328125,124.61328125,124.61328125,124.62642045454545,124.61328125,124.61328125,124.61328125,124.61328125,124.61328125,124.61328125,124.60941367574257,124.61328125,124.61328125,124.61328125,124.61328125
37,122.7681525735294,122.10546875,122.109375,122.109375,122.109375,19000,122.10546875,122.10546875,122.109375,122.109375,122.109375,122.10546875,122.109375,122.109375,122.109375,122.109375,122.10546875,122.10546875,122.109375,122.109375,122.109375,122.10546875,122.10546875,122.109375,122.109375,122.109375
38,120.56220518867924,120.47584558823529,120.47585720486111,120.47584558823529,120.47584049170617,19500,120.4765625,120.47591145833333,120.4765625,120.4765625,120.4765625,120.30739182692308,120.3115234375,120.310546875,120.3115234375,120.31036931818181,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625,120.4765625
