,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5,sortedness
22,12.761076211929321,6.268446207046509,6.2769739627838135,6.200459957122803,6.376276016235352,0.002504110336303711,0.002468109130859375,0.0025551319122314453,0.0024480819702148438,0.01342010498046875,0.0740809440612793,0.07905912399291992,0.07703208923339844,0.07590913772583008,0.07634902000427246,6.03964900970459,6.069746971130371,5.926393985748291,6.1266398429870605,5.890312194824219,5.034884929656982,5.02701210975647,4.999419927597046,5.005373001098633,5.071913003921509,12090825
23,16.841765880584717,6.2029869556427,6.422314167022705,6.380411863327026,6.257678985595703,0.002582073211669922,0.0025031566619873047,0.00251007080078125,0.0024449825286865234,0.0025000572204589844,0.08733916282653809,0.0807790756225586,0.07743000984191895,0.0711519718170166,0.0720670223236084,6.07755708694458,6.297224998474121,6.084974050521851,5.952824115753174,6.115061044692993,5.046941041946411,5.04783296585083,5.153055906295776,5.111576080322266,5.04885196685791,12112409
20,15.751095056533813,6.228981018066406,6.279641151428223,6.265773057937622,6.191688060760498,0.002465963363647461,0.002586841583251953,0.0024290084838867188,0.0025649070739746094,0.002546072006225586,0.07461094856262207,0.08207917213439941,0.0765841007232666,0.07192492485046387,0.08232879638671875,5.9849560260772705,6.028557062149048,6.012702941894531,6.0148398876190186,6.010275840759277,5.030808210372925,5.026134014129639,5.027819871902466,5.041094064712524,5.042567014694214,12993293
21,16.062225103378296,6.20063591003418,6.2581870555877686,6.29909086227417,6.2728869915008545,0.0025179386138916016,0.0025179386138916016,0.002480030059814453,0.0024940967559814453,0.006783008575439453,0.07466411590576172,0.07610607147216797,0.07352614402770996,0.0846860408782959,0.0763239860534668,5.95372200012207,5.984194040298462,6.0547990798950195,6.024003982543945,5.925462007522583,5.009302854537964,5.030472993850708,5.008460998535156,5.032136917114258,4.988658905029297,14075155
24,15.336944103240967,6.274787902832031,6.215902090072632,6.253651857376099,6.238947153091431,0.0025289058685302734,0.0024471282958984375,0.0024139881134033203,0.0025620460510253906,0.0025010108947753906,0.07512998580932617,0.08158707618713379,0.07876110076904297,0.08164286613464355,0.07201695442199707,6.0323309898376465,6.068488121032715,5.9804699420928955,6.069750070571899,5.9224090576171875,5.050183057785034,5.051724910736084,5.123318910598755,5.012768030166626,5.001055955886841,15578275
26,18.048006057739258,6.307620048522949,6.255141973495483,6.250324964523315,6.3005499839782715,0.002593994140625,0.00249481201171875,0.002405881881713867,0.0026280879974365234,0.00251007080078125,0.08156204223632812,0.06717205047607422,0.07556009292602539,0.07136297225952148,0.08205509185791016,6.07548189163208,6.061333894729614,6.004473924636841,6.100538969039917,5.8907151222229,5.035896062850952,5.096335172653198,5.005834102630615,5.0557451248168945,5.100911855697632,17896028
25,17.08895492553711,6.291210889816284,6.2487568855285645,6.238667964935303,6.367146968841553,0.004433155059814453,0.0025751590728759766,0.0025482177734375,0.006475925445556641,0.0025539398193359375,0.07285404205322266,0.08013010025024414,0.07415509223937988,0.07262992858886719,0.08137702941894531,6.027023077011108,5.981933116912842,6.15264105796814,5.967365980148315,6.128916025161743,5.069758892059326,4.97930908203125,5.042432069778442,5.039189100265503,5.0244598388671875,17934002
27,18.267521142959595,6.236836910247803,6.2642340660095215,6.255447864532471,6.1438210010528564,0.003919124603271484,0.004767894744873047,0.0024929046630859375,0.0024280548095703125,0.002585887908935547,0.07412195205688477,0.07943105697631836,0.08162999153137207,0.0813441276550293,0.08823895454406738,6.072425842285156,6.041259050369263,6.009567975997925,5.9015748500823975,6.027898073196411,5.04375696182251,5.033188104629517,5.031236171722412,5.042041063308716,5.061464071273804,19059937
28,18.845582008361816,5.664272785186768,5.7353479862213135,5.600758075714111,5.661674976348877,0.002443075180053711,0.002457141876220703,0.0030939579010009766,0.0024950504302978516,0.0024750232696533203,0.0663759708404541,0.0731661319732666,0.07266402244567871,0.07165408134460449,0.06087088584899902,5.368957042694092,5.3363800048828125,5.3771209716796875,5.479656934738159,4.884164094924927,4.8981850147247314,4.561105012893677,4.5626749992370605,4.560858964920044,4.564105033874512,21313085
30,13.125737190246582,5.036754131317139,5.069191932678223,5.0585081577301025,5.100404977798462,0.002424001693725586,0.0024518966674804688,0.0024580955505371094,0.002402067184448242,0.0024979114532470703,0.06311893463134766,0.06282615661621094,0.06337213516235352,0.060662031173706055,0.06053280830383301,4.802873849868774,4.7799859046936035,4.827423095703125,4.803007125854492,4.762960195541382,4.077285051345825,4.04731297492981,4.065181016921997,4.079758882522583,4.008579969406128,23549193
29,15.456676959991455,5.016459941864014,5.045243978500366,4.967464923858643,5.04047703742981,0.002480030059814453,0.002480030059814453,0.002460002899169922,0.0024650096893310547,0.0023970603942871094,0.06227397918701172,0.061955928802490234,0.06262683868408203,0.0639340877532959,0.05762004852294922,4.861093997955322,4.8460588455200195,4.752752780914307,4.803771018981934,4.7414162158966064,4.045983791351318,4.023189067840576,4.0622711181640625,3.9909238815307617,4.071597099304199,23823848
33,11.83298110961914,5.031123876571655,5.0293450355529785,5.010378837585449,5.0532190799713135,0.0024900436401367188,0.0025110244750976562,0.0024940967559814453,0.0024957656860351562,0.0024328231811523438,0.062194108963012695,0.06219983100891113,0.06269192695617676,0.062293052673339844,0.06186199188232422,4.885365009307861,4.801176071166992,4.8338539600372314,4.817193031311035,4.902318954467773,4.014397144317627,4.047577857971191,4.032701015472412,4.063706159591675,4.057374000549316,26156245
31,15.783870935440063,5.059163808822632,4.991980075836182,5.086711883544922,4.974609136581421,0.0025119781494140625,0.0025429725646972656,0.0025107860565185547,0.002485036849975586,0.002502918243408203,0.06376290321350098,0.06437897682189941,0.06121110916137695,0.06385684013366699,0.06057000160217285,4.816090106964111,4.777355194091797,4.78167986869812,4.793545961380005,4.776185035705566,4.043137073516846,4.004813194274902,4.051398992538452,4.025943994522095,4.046607971191406,26247489
32,12.607928991317749,5.0582520961761475,5.017390966415405,5.009558200836182,5.0985589027404785,0.002447843551635742,0.0023908615112304688,0.0024840831756591797,0.0024688243865966797,0.0024709701538085938,0.06024479866027832,0.06423115730285645,0.06120491027832031,0.0644071102142334,0.0624539852142334,4.812825918197632,4.7928338050842285,4.871145963668823,4.955621004104614,4.69690203666687,4.06407904624939,4.013005971908569,4.032448053359985,4.03390097618103,4.060622930526733,26721291
34,15.136430025100708,5.04042387008667,5.020256042480469,5.0171520709991455,5.026043891906738,0.0024518966674804688,0.0024671554565429688,0.0024919509887695312,0.002568960189819336,0.002524137496948242,0.0640268325805664,0.06192803382873535,0.06330609321594238,0.06179499626159668,0.06268787384033203,4.838487863540649,4.65825891494751,4.781877040863037,4.877315998077393,4.816589117050171,4.035100936889648,4.021550893783569,4.045729875564575,4.044296026229858,4.055109024047852,31563597
37,17.29058599472046,5.031205892562866,5.041940212249756,4.967772006988525,5.015352964401245,0.002479076385498047,0.0024290084838867188,0.0023860931396484375,0.0025300979614257812,0.002440929412841797,0.062048912048339844,0.06437802314758301,0.06114697456359863,0.06293892860412598,0.06239914894104004,4.747009992599487,4.781562089920044,4.810585021972656,4.845560073852539,4.852663993835449,4.02984619140625,4.009274959564209,3.9866409301757812,4.077724933624268,4.0137388706207275,35732132
35,17.880105018615723,4.965440034866333,5.065194845199585,5.022195100784302,5.046152114868164,0.0025000572204589844,0.0024809837341308594,0.002534151077270508,0.0024971961975097656,0.002458810806274414,0.0626370906829834,0.06059908866882324,0.06256294250488281,0.06291985511779785,0.06220889091491699,4.865659952163696,4.809405088424683,4.842092990875244,4.752848148345947,4.764348983764648,4.010772943496704,4.07380485534668,4.012857913970947,4.029048919677734,3.9953291416168213,37904965
36,18.144232988357544,5.097840070724487,4.949218034744263,5.056665897369385,5.047814846038818,0.0026121139526367188,0.002415895462036133,0.0024099349975585938,0.002474069595336914,0.0025620460510253906,0.06405091285705566,0.06139707565307617,0.058406829833984375,0.0617518424987793,0.06108403205871582,4.8659350872039795,4.769521951675415,4.795498847961426,4.858122825622559,4.874178886413574,4.06023907661438,4.071100950241089,4.057892084121704,4.0727598667144775,4.074368000030518,38555660
38,19.229932069778442,5.002036094665527,5.066704034805298,5.048202991485596,5.009676933288574,0.0024881362915039062,0.0025539398193359375,0.002373933792114258,0.0024449825286865234,0.002496957778930664,0.060685157775878906,0.06258296966552734,0.06154608726501465,0.061517953872680664,0.06087613105773926,4.780518054962158,4.915022850036621,4.713320016860962,4.771547079086304,4.874540090560913,4.044858932495117,4.045367002487183,4.011569023132324,4.017175912857056,4.02553391456604,44972830
